name,store_id,category,address,tel,options,mapx,mapy,비고
서백자 간장게장,1886523290,게요리,서울 강남구 삼성로 542 2층 서백자 간장게장,02-552-2254,,127.055256,37.5102184,
꽃지 삼성점,11833930,게요리,서울 강남구 봉은사로 610,02-561-8788,,127.061512,37.514263,
세병관,1186380161,"곰탕,설렁탕",서울 서초구 법원로2길 15 101-1호 세병관,02-599-9506,,127.0124028,37.494082,
하동관 코엑스몰직영점,36112273,"곰탕,설렁탕",서울 강남구 영동대로 513 코엑스몰 B1 J101,02-551-5959,,127.0597693,37.5112625,
푸주옥,19867427,"곰탕,설렁탕",서울 서초구 서초중앙로26길 5 1층 푸주옥,02-596-2350,,127.0140459,37.4956371,
풍성옥 강남본점,1193860838,"곰탕,설렁탕",서울 강남구 삼성로81길 22,0507-1487-3388,,127.0558742,37.5042617,
신촌설렁탕 교대역점,20815530,"곰탕,설렁탕",서울 서초구 반포대로30길 62,02-585-2929,"농림축산식품부 제공
안심식당",127.0119721,37.4923768,
이남장 서초점,12812804,"곰탕,설렁탕",서울 서초구 서초대로49길 4,02-592-0268,,127.0123448,37.4938442,
1974비래옥 선릉점,1614979428,"곰탕,설렁탕","서울 강남구 테헤란로63길 9 1층 104호, 104-1호",0507-1376-9086,,127.0501638,37.5057131,
이여곰탕 강남삼성직영점,1045684397,"곰탕,설렁탕",서울 강남구 삼성로 548 SISOMO 타워 1층,02-501-2508,식약처 인증 위생등급 좋음 음식점,127.0549322,37.510572,
이남장 삼성점,33877438,"곰탕,설렁탕",서울 강남구 봉은사로108길 21,02-569-8726,,127.0644223,37.5136309,
이도곰탕 본점,20454572,"곰탕,설렁탕",서울 강남구 논현로94길 29-5,02-569-0524,,127.0384628,37.5033538,
이여곰탕 본점,37686772,"곰탕,설렁탕",서울 서초구 서초대로46길 19-15 이여빌딩,02-598-9337,,127.0108817,37.4918356,
이여곰탕 역삼점,1750508359,"곰탕,설렁탕",서울 강남구 논현로85길 23 영원빌딩 1층,0507-1324-2508,,127.0360313,37.498857,
세광양대창 교대본점,1010064415,"곱창,막창,양","서울 서초구 반포대로28길 79 1, 2층",0507-1437-6692,,127.0126238,37.4919807,
개그맨 정용국의 용곱창 강남본점,1228567637,"곱창,막창,양",서울 강남구 언주로108길 8 102호,02-558-3502,,127.040282,37.5080798,
오발탄 역삼점,12047303,"곱창,막창,양",서울 강남구 논현로86길 12,02-2051-7775,,127.0387961,37.4995809,
60년전통신촌황소곱창 선릉직영점,35337611,"곱창,막창,양",서울 강남구 선릉로86길 32,02-553-6698,,127.0524469,37.5037227,
곱창고 강남역점,37108078,"곱창,막창,양",서울 강남구 강남대로96길 11,0507-1386-0001,,127.0279364,37.4999059,
진구곱창,1030684001,"곱창,막창,양",서울 서초구 서초대로75길 37 1층 진구곱창,0507-1390-3309,"농림축산식품부 제공
안심식당",127.0247983,37.5007655,
강남 곱,985516513,"곱창,막창,양",서울 강남구 역삼로3길 12,0507-1343-7592,,127.0315033,37.4943405,
세광양대창 강남역중앙점,1737483835,"곱창,막창,양",서울 강남구 강남대로94길 14 1층,02-555-5717,,127.0286037,37.4993443,
더막창스,37085684,"곱창,막창,양",서울 서초구 서초대로77길 37 서초동월드 106호,0507-1459-8593,"농림축산식품부 제공
안심식당",127.0250354,37.5009072,
연타발 선릉점,35927543,"곱창,막창,양",서울 강남구 테헤란로 428 대우아이빌 1F (대치동 891-6),02-548-9259,,127.05406,37.5057604,
60년전통신촌황소곱창 강남역직영점,1017596309,"곱창,막창,양",서울 강남구 강남대로100길 13,0507-1303-2640,,127.0272036,37.5018164,
별양집,19872940,"곱창,막창,양",서울 강남구 테헤란로43길 17,0507-1402-2937,,127.0436852,37.5043479,
송가옥,358482498,"곱창,막창,양",서울 서초구 반포대로20길 57 한송빌딩,02-581-9297,,127.0129125,37.4885402,
가우초곱창,1678162843,"곱창,막창,양",서울 서초구 서초중앙로22길 25 102호 가우초곱창,0507-1426-4840,,127.0157381,37.4936151,
대도파곱창 낙곱새,1603770691,"곱창,막창,양",서울 강남구 테헤란로104길 19 3층,0507-1470-4849,,127.0654477,37.5079246,
곰바위,11542958,"곱창,막창,양",서울 강남구 삼성로 542 석천빌딩,02-552-7761,,127.055237,37.51021,
곰바위 본점,11540780,"곱창,막창,양",서울 강남구 영동대로115길 10,0507-1404-0068,미쉐린 가이드 서울 2024,127.0588373,37.5148749,
소곱삼 강남 삼성역점,1882318470,"곱창,막창,양",서울 강남구 삼성로104길 23 2층 소곱삼,0507-1432-9893,,127.0566018,37.5113954,
만득이곱창,584533223,"곱창,막창,양",서울 강남구 강남대로124길 36 1층 만득이곱창,02-516-9222,,127.0255618,37.5092888,
세광양대창 삼성점,1072497442,"곱창,막창,양",서울 강남구 테헤란로83길 29 2층,02-554-1336,,127.0570332,37.5093219,
청계숲양대창,1880659013,"곱창,막창,양",서울 강남구 강남대로 324 역삼디오슈페리움 1층,0507-1370-9279,,127.0308035,37.4922236,
교대곱창,32739068,"곱창,막창,양",서울 서초구 서초중앙로 77 대종빌딩,02-521-9166,,127.0142676,37.4887031,
육곱식당,1485917067,"곱창,막창,양",서울 강남구 선릉로92길 11 임성빌딩 1층,02-567-7210,,127.0496471,37.5056272,
부산양곱창,37718307,"곱창,막창,양",서울 강남구 언주로98길 8-1 부산양곱창,02-554-7780,,127.042692,37.504713,
아리양,20694410,"곱창,막창,양",서울 강남구 봉은사로 317 아모제논현빌딩1층,0507-1306-7860,,127.0416837,37.5098714,
꿀때기곱창 선릉본점,1298360185,"곱창,막창,양",서울 강남구 역삼로63길 13 1층 꿀때기,0507-1317-0810,,127.0521564,37.5020004,
교대국밥포차,1799590642,국밥,서울 서초구 반포대로30길 61 1층 교대국밥,0507-1321-8088,,127.0119059,37.492543,
현대옥 코엑스점,33481180,국밥,서울 강남구 봉은사로 623 한선빌딩 1층,02-517-3833,,127.063542,37.5150409,
담미온 삼성중앙역점,1980620771,국밥,서울 강남구 삼성로100길 8 1층 담미온,02-557-6848,,127.0559762,37.5094668,
보승회관 강남역직영점,1730224429,국밥,서울 강남구 테헤란로1길 17 101호,02-561-1127,,127.0276883,37.4994834,
보승회관 교대직영점,1242946937,국밥,서울 서초구 서초대로 272 1층,0507-1447-2114,,127.0115491,37.4927911,
두성전주콩나물국밥 교대점,1316523420,국밥,서울 서초구 서초대로54길 24 1층,02-522-0630,,127.0160265,37.493179,
우밀가 선릉점,898268200,국수,"서울 강남구 선릉로93길 26 2층 (역삼동, 우리빌딩)",0507-1311-1855,,127.0465114,37.5048594,
분틀,1619914936,국수,서울 강남구 선릉로86길 12 1층,02-555-4406,,127.0509221,37.5031735,
우밀가 삼성점,355849071,국수,서울 강남구 테헤란로77길 14 지상1층,0507-1314-1855,,127.0546433,37.5074825,
우밀가 역삼점,121962258,국수,서울 강남구 테헤란로10길 21 세명프라자,0507-1313-1855,,127.0327281,37.4980739,
소연 삼성점,13543908,국수,서울 강남구 봉은사로84길 24-2,02-577-4490,,127.0557562,37.5117353,
소호정 대치점,31259558,국수,서울 강남구 역삼로81길 8,02-563-8098,,127.0591826,37.5039576,
소호정 강남점,31259560,국수,서울 서초구 서초대로78길 22,02-583-6063,,127.0275715,37.4958166,
명동 곰돌이,19878202,국수,서울 서초구 서초대로55길 11,02-594-3989,,127.0154534,37.4956462,
153구포국수 선릉역점,1081618710,국수,서울 강남구 선릉로86길 8 지상1층,0507-1468-1413,,127.0504526,37.5030971,
두레국수,18394397,국수,서울 강남구 언주로98길 14,02-552-7456,,127.0428686,37.5048884,
미정국수0410 교대역점,30999819,국수,서울 서초구 서초대로54길 15,02-583-0410,,127.016132,37.4934196,
대림국수 교대점,1498177476,국수,서울 서초구 서초중앙로22길 25 1층 113호 대림국수,02-588-6848,,127.0153447,37.493359,
행복담은 불돈가스 & 행복김밥 대치선릉점,37797384,김밥,서울 강남구 선릉로 424 1층 7호,0507-1425-0778,,127.0501529,37.5029888,
교대김밥,202914938,김밥,서울 서초구 법원로2길 7-4 동용빌딩 1층 110 호,0507-1433-4277,,127.0116556,37.4939155,
오미마리,1341330670,김밥,서울 강남구 삼성로81길 22 101호 오미마리,0507-1434-1428,,127.0559689,37.5044078,
흑미원조2018 식물원김밥,1150339701,김밥,서울 서초구 서초대로 350 지하1층 키친밸리 주방7호,010-3095-3253,,127.0198368,37.4952017,
장원김밥 서초점,18366144,김밥,서울 서초구 서초대로77길 31,02-3481-9261,,127.0254357,37.5006488,
김밥왕,1543900083,김밥,서울 서초구 서초대로77길 29 김밥왕,0507-1494-1256,,127.02556,37.5002682,
꽃낙지 강남역삼직영점,1295281428,낙지요리,서울 강남구 테헤란로4길 6 제1층 113호,0507-1473-7595,,127.029341,37.4976709,
용호동낙지 강남직영점,1874679673,낙지요리,서울 강남구 테헤란로 419 강남파이낸스플라자 1층,0507-1427-4578,,127.0520818,37.5057754,
남도진미,1475149257,낙지요리,서울 서초구 서초대로46길 25,02-525-7775,,127.0103489,37.4914639,
서초면옥 서초본점,11525305,냉면,서울 서초구 반포대로28길 46,02-522-1422,,127.011093,37.4911556,
서관면옥 교대본점,1438690191,냉면,서울 서초구 서초대로56길 11,0507-1403-9946,,127.0172896,37.4940068,
을밀대 강남점,13455431,냉면,"서울 강남구 테헤란로4길 46 쌍용플래티넘밸류 B-147,148,149호",02-552-1922,,127.030369,37.4953797,
평가옥 삼성점,12943462,냉면,서울 강남구 삼성로95길 37 역산빌딩,02-568-1577,,127.0528376,37.5070417,
우밀가 상록점,1511977717,냉면,서울 강남구 언주로 508,02-558-3770,,127.0438023,37.5038259,
오장동면옥 서초점,37756005,냉면,서울 서초구 서초중앙로22길 87,0507-1341-5952,,127.0187156,37.4942571,
을밀대 역삼점,763758295,냉면,서울 강남구 논현로85길 52 역삼 푸르지오 시티,02-508-0280,,127.0338975,37.4981215,
진미평양냉면,37912785,냉면,서울 강남구 학동로 305-3,02-515-3469,"빕구르망 - 합리적인 가격에 훌륭한 음식을 선사하는 친근한 분위기의 레스토랑
미쉐린 가이드 서울 2024",127.0360501,37.5161247,
우밀가 교대점,1770586833,냉면,서울 서초구 법원로2길 15 1층 104호,02-596-3770,,127.0125623,37.4941393,
경평면옥,1124965655,냉면,서울 강남구 삼성로104길 12 윤빈빌딩 2층,0507-1310-6054,,127.0557465,37.5108953,
장인닭갈비 강남점,37792495,닭갈비,서울 강남구 테헤란로1길 19,0507-1418-3471,,127.0274938,37.4996548,
고수닭갈비,38562941,닭갈비,서울 강남구 강남대로96길 12,02-501-4325,,127.0281716,37.4997744,
닭갈비전,31110991,닭갈비,서울 서초구 서초대로73길 54 강남디오빌 2층 닭갈비전,0507-1402-1568,,127.023964,37.5020765,
한가네숯불닭갈비 역삼점,37641627,닭갈비,서울 강남구 테헤란로55길 15,02-557-4792,,127.0472619,37.5055948,
유가네닭갈비 강남역점,38677017,닭갈비,서울 강남구 강남대로 438 214호,02-534-9595,,127.0264329,37.5015715,
본토닭갈비 강남점,1665839038,닭갈비,서울 서초구 강남대로 421,02-508-6656,,127.0261805,37.5000925,
닭갈비두목 역삼점,1747839887,닭갈비,"서울 강남구 논현로75길 13 1층, 닭갈비두목",0507-1344-5509,,127.0377029,37.4962838,
강남숯불닭갈비 칸나닭집,1872266023,닭갈비,서울 강남구 역삼로3길 17-4 1층,0507-1434-8590,,127.0307629,37.4947141,
떡도리탕 강남본점,34461836,닭볶음탕,서울 강남구 테헤란로1길 28-9 1층,0507-1352-2940,,127.0280913,37.5004268,
배가무 닭볶음탕 대치본점,1787194642,닭볶음탕,서울 강남구 선릉로86길 30 1층 배가무닭볶음탕,0507-1476-9799,,127.0522164,37.5036766,
고갯마루,1086798306,닭볶음탕,서울 강남구 테헤란로28길 27,02-534-6765,,127.0394239,37.4994045,
송계옥 교대점,1254742263,닭요리,서울 서초구 서초대로48길 33 1층,070-7720-1212,,127.0120384,37.4915809,
청춘닭볶이,32739228,닭요리,서울 강남구 선릉로76길 23 계명빌딩,0507-1353-1813,,127.0523923,37.5019246,
동경규동 강남점,1093474194,덮밥,서울 강남구 테헤란로4길 25,02-3288-0999,,127.0304561,37.4968596,
동경규동 서초점,1068077448,덮밥,서울 서초구 반포대로28길 39 1층 동경규동,0507-1304-4559,,127.0104336,37.4912031,
한솥도시락 르네상스호텔사거리점,37370527,"도시락,컵밥",서울 강남구 언주로 427 1층,0507-1496-1150,,127.0429888,37.5014744,
맛결,1717483948,"도시락,컵밥",서울 강남구 테헤란로20길 19 엘지에클라트 106호,,,127.0351073,37.49852,
카츠공방 교대점,1266173323,돈가스,서울 서초구 반포대로30길 53 1층 카츠공방,0507-1369-9301,,127.0113704,37.4924589,
미토요,1290274638,돈가스,서울 서초구 효령로 279 삼경빌딩 지하1층,02-522-6220,,127.0147775,37.4849497,
삼백돈 돈가츠 역삼센터필드점,1675750729,돈가스,서울 강남구 테헤란로 231 더 샵스 앳 센터필드 지하 2층,0507-1349-7261,식약처 인증 위생등급 매우우수 음식점,127.0413566,37.5028813,
정돈 강남점,1183428863,돈가스,서울 강남구 강남대로110길 19-1 1층,0507-1316-0924,,127.0264006,37.5039195,
카츠젠 선릉점,1239333634,돈가스,서울 강남구 선릉로86길 6 1층,02-6014-6030,,127.0502816,37.5030433,
서울왕돈까스 서초교대점,1144534018,돈가스,서울 서초구 서초대로53길 7,02-533-0702,,127.0150483,37.4950588,
고베규카츠 서울 강남점,254171411,돈가스,서울 강남구 강남대로102길 29 예촌빌딩,0507-1443-4620,,127.0275998,37.5028973,
브라운돈까스 선릉점,32464778,돈가스,서울 강남구 선릉로 520 선릉빌딩,02-561-7996,,127.0485166,37.5059996,
후레쉬빌 삼성역본점,37397766,돈가스,서울 강남구 테헤란로108길 19 부림빌딩 1층,0507-1380-9797,,127.0663286,37.5082645,
사보텐 교대역점,34363269,돈가스,서울 서초구 서초중앙로24길 20,0507-1416-4510,,127.0156844,37.4947759,
부엉이식당,1000937514,돈가스,서울 강남구 삼성로86길 12 지상 2층,0507-1310-2167,,127.0584567,37.5057028,
갓포돈,1608618357,돈가스,서울 강남구 테헤란로25길 20 역삼현대벤쳐텔 B102호,0507-1424-5520,,127.0356133,37.501776,
가츠오,1652220988,돈가스,서울 서초구 서초중앙로20길 21,0507-1312-5154,,127.015249,37.4923781,
사보텐 코엑스점,36166497,돈가스,서울 강남구 봉은사로 524 코엑스몰 B1 D110,0507-1383-4510,,127.0587243,37.5107985,
돈까스데이,1045239668,돈가스,서울 강남구 선릉로107길 26 소망빌라,02-512-9638,,127.0419675,37.5089115,
덴키카츠,1603397059,돈가스,서울 강남구 테헤란로83길 14 1층 106호,0507-1358-1717,,127.0579801,37.5085705,
가츠몽 역삼점,31761498,돈가스,서울 강남구 언주로 314 강남프라자,02-564-9777,,127.0465359,37.4958034,
간코 롯데백화점 강남점,1932950472,돈가스,서울 강남구 도곡로 401 롯데백화점 강남점 지하1층,,식약처 인증 위생등급 매우우수 음식점,127.0535735,37.4968649,
부엉이돈가스 대치점,1011909851,돈가스,서울 강남구 도곡로 521 1층 107호,0507-1393-7447,,127.063281,37.5001299,
가츠오 대치점,1736425432,돈가스,서울 강남구 도곡로63길 31 1층,0507-1381-5152,,127.0535629,37.4990321,
모리가츠 강남역점,1683549281,돈가스,서울 강남구 테헤란로1길 40 지하 1층 모리가츠,02-553-0456,,127.027264,37.5008986,
